US HY,US HY OAS,US HY OAD,US HY WARF,US HY Ratio of MV,US HY M Total Return,US HY M Excess Return,US HY Tr Series Total Return,US HY Tr Series Excess Return,US HY Trl 12M TR,US HY Trl 12M ER,HY DIFF,Fallen OAS,Fallen OAD,Fallen WARF,Fallen Ratio of MV,Fallen M Total Return,Fallen M Excess Return,Fallen Tr Series Total Return,Fallen Tr Series Excess Return,Fallen Trl 12M TR,Fallen Trl 12M ER,Diff,Warf Diff,HY OAS,OAS Diff,TR Diff,ER Diff
9/28/2012,548.927345,3.93741065,2803.778717,1,0.850807105,1.015735549,2.833913988,1.128427816,8.531014586,9.134133069,2.563553242,460.7796888,5.098531218,2160.046486,0.112135474,2.403617289,2.563553242,5.309445249,2.05804859,9.375633454,10.98371041,1.547817692,643.732231,90.40323836,-88.14765625,0.844618867,1.849577343
10/31/2012,536.9100487,4.000403136,2819.029318,1,0.763005428,0.332950503,2.855536905,1.132184922,8.260433187,9.54657602,0.049800984,439.7740648,5.174497107,2116.197537,0.11223483,0.575742361,0.049800984,5.340013974,2.059073519,9.483577414,12.15383535,-0.283149519,702.831781,125.6795333,-97.13598385,1.223144226,2.607259333
11/30/2012,543.1942811,4.036822369,2850.286925,1,1.54104895,1.797800927,2.899542127,1.152539353,7.175545683,9.102490544,1.847521359,461.4598189,5.370827237,2187.024429,0.104636935,1.422690783,1.847521359,5.415985861,2.097115342,8.554615982,11.83099965,0.049720432,663.2624961,142.069688,-81.73446224,1.379070298,2.72850911
12/31/2012,504.8105926,4.046372877,2814.973006,1,1.3282591,1.844692782,2.938055559,1.173800163,6.507785815,6.713091122,2.741324955,441.3346788,5.423556114,2096.30143,0.113781075,1.90822552,2.741324955,5.519335085,2.154604088,7.418692776,8.063584724,0.896632173,718.6715755,112.9031779,-63.47591378,0.910906961,1.350493602
1/31/2013,473.9935201,4.021848632,2821.523745,1,0.499602807,0.036360206,2.952734167,1.174226959,8.085112382,8.538183658,0.149745694,402.3588268,5.389294245,2105.255729,0.110083138,0.712793239,0.149745694,5.558676532,2.157830515,9.291532542,10.20762491,0.113385489,716.2680156,74.276173,-71.63469337,1.20642016,1.669441253
2/28/2013,469.2080511,3.996025631,2825.636614,1,1.014685755,0.874408392,2.98269514,1.184494499,7.253359692,8.230972708,1.135690601,400.1233376,5.33524557,2117.08484,0.108591506,1.267047368,1.135690601,5.629107597,2.182336793,8.381969292,9.702020134,0.26128221,708.5517743,107.4809594,-69.08471346,1.1286096,1.471047426
3/28/2013,454.3455404,3.938804575,2810.372322,1,1.699563867,1.163051189,3.033387949,1.198270776,6.129613259,7.233093573,0.964180472,386.9883006,5.402428561,2083.286593,0.115892531,1.870382491,0.964180472,5.73439344,2.203378458,7.827262452,9.457963326,-0.198870718,727.0857292,99.4802563,-67.35723976,1.697649193,2.224869753
4/30/2013,426.9780994,3.855331276,2829.502329,1,-0.559541295,0.589133956,3.01641489,1.205330196,7.674657994,6.754076479,1.905593786,383.8917087,5.572359761,2072.274626,0.110628099,0.151200768,1.905593786,5.743063887,2.245365901,9.329183304,7.921594948,1.31645983,757.2277024,89.86401217,-43.08639068,1.65452531,1.167518469
5/31/2013,438.496481,4.034578456,2837.847551,1,-2.642798485,-1.70523755,2.936697123,1.184776453,11.51238369,9.655639887,-2.138297481,372.2409115,5.488676133,2144.331608,0.106234089,-3.365391137,-2.138297481,5.549787324,2.197353299,14.36824872,11.65803654,-0.43305993,693.5159436,88.52372987,-66.25556944,2.85586502,2.00239665
6/28/2013,488.1207759,4.361287528,2803.177328,1,1.865517253,1.841151072,2.991481715,1.206589977,8.013599616,6.478520312,1.478421329,419.7530896,5.250036985,2049.270746,0.110714116,1.361620898,1.478421329,5.625354388,2.229839438,11.89930434,9.266017059,-0.362729743,753.9065818,152.3756771,-68.36768629,3.885704721,2.787496747
7/31/2013,443.980941,4.187968044,2800.365788,1,-0.60902354,-0.121026104,2.973262887,1.205129688,10.37811524,7.418486554,-0.080569699,392.4112715,5.279570919,2041.576447,0.111633832,-0.576483538,-0.080569699,5.592925146,2.228042864,14.3271526,9.748293603,0.040456405,758.7893404,59.34654367,-51.56966952,3.949037366,2.32980705
8/30/2013,448.437358,4.204632909,2785.123396,1,0.978991013,0.169477575,3.002370863,1.207172113,7.055437654,5.468511132,0.424112715,394.9815021,5.286118989,2011.283625,0.113365435,1.191115809,0.424112715,5.659543361,2.237492277,11.38009406,8.413882744,0.25463514,773.8397711,87.36631856,-53.45585592,4.324656403,2.945371611
9/30/2013,458.5241067,4.155574121,2793.880475,1,2.441561787,2.015271981,3.075675603,1.231499914,5.712568189,3.720613176,2.082975267,393.3403934,5.411484229,1967.93548,0.11260982,2.609680722,2.082975267,5.807239373,2.284098687,10.15146909,6.626903983,0.067703286,825.9449945,35.4506113,-65.18371326,4.438900904,2.906290807
10/31/2013,411.2305154,4.083488804,2764.115371,1,0.511790648,0.712131764,3.091416623,1.240269816,4.389212959,1.579596424,1.104647384,361.6934608,5.479865084,1947.29237,0.109832575,0.675001616,1.104647384,5.846438333,2.309329924,9.17689777,4.28815631,0.39251562,816.8230005,-1.128335164,-49.53705463,4.787684811,2.708559886
11/27/2013,401.1245931,4.072103805,2760.914492,1,0.523496998,1.38512783,3.107600096,1.257449139,2.341404563,-1.098682555,1.554352466,350.2619464,5.508749983,1950.562186,0.107798091,0.562125479,1.554352466,5.879302653,2.34522505,7.430876768,1.408725722,0.169224637,810.3523066,-44.08305071,-50.86264674,5.089472205,2.507408277
12/31/2013,391.9074146,4.131843568,2739.433512,1,0.696930895,-0.385757218,3.129257922,1.252598438,2.296031081,-1.980820867,-0.71987277,326.7309558,5.567000318,1891.510974,0.112256026,0.841850616,-0.71987277,5.928797598,2.328342414,8.627053782,1.607895249,-0.334115552,847.922538,-88.63389035,-65.17645886,6.331022701,3.588716117
1/31/2014,399.7173471,4.051602647,2753.732914,1,1.987951214,1.747261955,3.191466042,1.274484614,2.721604826,-0.357191982,2.136771019,345.9685082,5.548284955,1957.545961,0.109893173,2.468715968,2.136771019,6.075162771,2.37809376,8.105977093,2.924084684,0.389509064,796.1869534,-105.5421612,-53.74883889,5.384372267,3.281276666
2/28/2014,361.7270917,3.948245827,2761.464978,1,0.237342467,0.588889307,3.199040747,1.281989917,1.917461204,-2.0179017,0.67170557,317.2941912,5.702546563,1919.112256,0.108335502,0.424266756,0.67170557,6.100937667,2.394067548,7.415837175,1.371051276,0.082816263,842.3527219,-65.2934122,-44.43290059,5.498375971,3.388952975
3/31/2014,354.8652841,3.939677284,2746.06236,1,0.634007297,0.230337609,3.219322898,1.284942822,2.457431154,-0.929285889,0.739562952,305.4223243,5.645085115,1898.639182,0.108525081,1.349002428,0.739562952,6.183239464,2.411773185,6.974319956,2.085034916,0.509225343,847.4231779,-106.0066345,-49.44295972,4.516888802,3.014320805
4/30/2014,337.1140872,3.940175629,2776.774442,1,0.888122108,0.139795855,3.247914417,1.286739119,1.861344005,-0.776898216,0.475231599,296.1040851,5.694207794,1925.024475,0.108122956,1.54620212,0.475231599,6.278844844,2.423234693,5.604522696,2.022012873,0.335435744,851.7499668,-98.90154204,-41.01000209,3.743178691,2.798911089
5/30/2014,349.9727511,3.970637565,2722.728172,1,0.827193817,0.966402685,3.274780964,1.299174201,-0.467037807,-2.68686942,1.249852366,293.4091132,5.776810347,1855.389421,0.112761153,1.08857166,1.249852366,6.34719457,2.453521549,2.91127268,0.152320012,0.283449681,867.3387507,-78.49636203,-56.56363788,3.378310487,2.839189432
6/30/2014,335.7450988,4.000518311,2713.441446,1,-1.330589207,-1.109554565,3.231207082,1.284759154,0.307531951,-2.694129195,-0.695523046,278.9866078,5.799633879,1844.19266,0.110676185,-0.82654065,-0.695523046,6.294732426,2.436456741,2.964186776,-0.85571536,0.414031518,869.2487865,-131.431445,-56.758491,2.656654826,1.838413835
7/31/2014,384.6343974,4.229154188,2705.153486,1,1.566735043,0.760680962,3.281831536,1.294532072,-2.952129926,-5.140046994,0.360453035,299.9269422,5.750792894,1837.071891,0.110997978,1.580681009,0.360453035,6.394232066,2.445239024,0.077856029,-2.468266011,-0.400227927,868.0815948,-124.5704037,-84.70745515,3.029985955,2.671780983
8/29/2014,361.0710394,4.037438092,2704.904334,1,-2.0607477,-1.648906071,3.214201268,1.273186454,-3.485757913,-6.868274413,-0.796927013,295.6214426,5.835369497,1814.321909,0.10883508,-1.417329656,-0.796927013,6.303604719,2.425752253,-1.009897078,-5.033812984,0.851979058,890.5824248,-182.6759278,-65.44959681,2.475860835,1.834461429
9/30/2014,423.0734954,4.312207048,2706.160209,1,1.156567318,0.32460352,3.251375669,1.277319262,-2.01213684,-4.318839814,0.40034843,331.5865224,5.817928566,1810.052867,0.108845696,1.47780149,0.40034843,6.396759484,2.435463714,-0.111161453,-2.8094984,0.07574491,896.1073427,-200.6614067,-91.48697292,1.900975386,1.509341414
10/31/2014,412.3588505,4.194772871,2648.940808,1,-0.74645902,-1.366783454,3.227105482,1.259861074,-3.456033963,-4.81463601,-1.112975466,320.1667623,5.805055259,1736.891162,0.111675716,-0.215726127,-1.112975466,6.382960002,2.408357601,-1.865041501,-3.288233414,0.253807988,912.0496461,-143.5976336,-92.19208824,1.590992463,1.526402596
11/26/2014,445.2076439,4.212124924,2635.436145,1,-1.448477456,-1.288023731,3.180361587,1.243633764,-4.55149937,-5.877499579,-1.249596891,341.7465021,5.761196335,1693.225863,0.110964439,-1.04612303,-1.249596891,6.316186388,2.378262839,-3.944873589,-5.000224794,0.03842684,942.2102822,-155.3204062,-103.4611418,0.606625781,0.877274785
12/31/2014,480.541305,4.319013861,2613.58893,1,0.652286497,-1.274254381,3.201106656,1.227786707,-6.665538147,-7.856675931,-0.524883869,369.0120579,5.630171601,1668.451577,0.11187659,1.964662859,-0.524883869,6.440278156,2.365779721,-7.771189481,-8.35180167,0.749370512,945.1373532,-171.9914571,-111.5292471,-1.105651333,-0.495125739
1/30/2015,505.2595083,4.19188971,2604.096867,1,2.41224328,3.432644295,3.278325136,1.269932257,-8.398919299,-10.98300788,3.459811306,383.935144,5.727201613,1674.763851,0.112555226,1.977180412,3.459811306,6.567614074,2.447631235,-7.977638167,-10.5903925,0.02716701,929.3330154,-222.3354473,-121.3243643,0.421281132,0.392615386
2/27/2015,427.0205039,4.068677296,2578.28293,1,-0.547353409,-1.087588396,3.260381112,1.256120621,-4.057787381,-6.4252079,-0.847341429,329.7815698,5.787009402,1699.653178,0.114065959,-0.216833738,-0.847341429,6.553373271,2.426891442,-2.091544003,-4.410684878,0.240246967,878.6297525,-291.2827083,-97.23893414,1.966243377,2.014523022
3/31/2015,460.8719186,4.125610026,2575.172725,1,1.167177367,1.343932154,3.298435542,1.27300203,-1.601720304,-4.172820447,1.44909885,352.7613253,5.82894334,1715.58639,0.111381192,0.932422053,1.44909885,6.614478368,2.462059498,2.43210938,-0.436866456,0.105166696,859.5863355,-184.5825632,-108.1105933,4.033829684,3.73595399
4/30/2015,436.0156292,4.154136358,2583.940988,1,0.301165044,0.293827959,3.308369277,1.276742466,-1.29100112,-3.762626135,0.413203365,352.1639065,5.876503844,1672.362541,0.115445986,0.245911456,0.413203365,6.630744128,2.47223281,2.158463337,-0.874908375,0.119375407,911.5784471,-135.648305,-83.85172271,3.449464457,2.887717759
5/29/2015,428.4691131,4.170930074,2568.133229,1,-1.477549033,-0.97712577,3.259486499,1.264267086,1.1313603,-3.377306324,-0.605689598,348.8344172,5.832146959,1680.555206,0.113066776,-1.489507292,-0.605689598,6.531978711,2.457258753,6.509145778,0.337580194,0.371436172,887.5780234,-139.0357192,-79.63469596,5.377785478,3.714886518
6/30/2015,467.1765439,4.355397572,2560.615396,1,-0.562739643,-1.116932011,3.241144076,1.250146082,4.426047195,0.232775821,-1.695024859,370.5360525,5.726302669,1688.809204,0.112861169,-0.775548432,-1.695024859,6.481320053,2.415607607,10.45788903,4.714187596,-0.578092848,871.8061912,-123.057318,-96.64049134,6.031841838,4.481411775
7/31/2015,509.204801,4.238876262,2596.340767,1,-1.733846755,-1.772078274,3.184947605,1.227992515,8.461721946,4.585877901,-1.271878213,409.1685613,5.748131723,1685.927413,0.111200847,-1.266866785,-1.271878213,6.399210362,2.38488402,14.64755839,9.302444943,0.500200061,910.4133537,-23.47241596,-100.0362397,6.18583644,4.716567042
8/31/2015,543.7469672,4.26786799,2594.817773,1,-2.599277046,-3.440737628,3.102161993,1.185740515,12.11097674,8.909945059,-3.406438125,444.4210166,5.600595851,1690.301529,0.110616391,-2.488831487,-3.406438125,6.239944799,2.303644421,18.77171483,14.39986958,0.034299503,904.5162438,55.33765699,-99.32595062,6.66073809,5.489924516
9/30/2015,623.7349021,4.340316716,2593.060243,1,2.701069416,3.07093957,3.185953542,1.222153889,-100,-100,2.75194289,520.9118525,5.418035907,1717.487824,0.108674924,2.399123043,2.75194289,6.389648753,2.3670394,-100,-100,-0.31899668,875.5724191,623.7349021,-102.8230496,0,0
10/30/2015,555.9564841,4.171082556,2588.539015,1,-2.2090065,-1.87787648,3.115575621,1.199203349,-100,-100,-1.600067109,476.1887316,5.419470322,1741.916297,0.106058515,-1.967770195,-1.600067109,6.263915149,2.329165181,-100,-100,0.27780937,846.6227179,555.9564841,-79.76775251,0,0
11/30/2015,600.5280501,4.242797903,2584.004245,1,-2.566722212,-2.390266334,3.035607449,1.170539195,-100,-100,-2.997676208,534.5403994,5.399429535,1728.132055,0.109371376,-3.143310941,-2.997676208,6.067020819,2.259344351,-100,-100,-0.607409873,855.8721895,600.5280501,-65.98765062,0,0
12/31/2015,652.5327621,4.326900399,2557.900386,1,-1.577008204,-3.350226229,2.987735671,1.131323484,-100,-100,-4.034350058,602.2528814,5.326499419,1766.277994,0.11318155,-2.097056951,-4.034350058,5.939791937,2.168194491,-100,-100,-0.684123829,791.622392,652.5327621,-50.27988068,0,0
1/29/2016,727.5949556,4.253148685,2562.151866,1,0.510272147,-0.076723136,3.002981254,1.130455497,-100,-100,0.932711062,704.6250522,5.275050945,1804.071709,0.109464348,1.748910582,0.932711062,6.043673587,2.188417481,-100,-100,1.009434198,758.0801576,727.5949556,-22.96990344,0,0
2/29/2016,718.3032122,4.163840123,2616.896943,1,4.165877648,3.976871512,3.128081779,1.17541226,-100,-100,6.00577488,699.9279652,5.369823328,1948.902925,0.111541643,6.165670481,6.00577488,6.416306585,2.319848908,-100,-100,2.028903369,667.9940187,718.3032122,-18.37524701,0,0
3/31/2016,645.4544818,4.159697236,2657.777269,1,3.757000625,3.783326313,3.245603831,1.219881941,-100,-100,5.666518939,606.9160599,5.622136112,1794.861758,0.132142385,5.5957914,5.666518939,6.775349717,2.451303586,-100,-100,1.883192626,862.9155108,645.4544818,-38.53842184,0,0
4/29/2016,571.6639342,4.13500226,2677.043154,1,0.617893102,0.723142042,3.265658193,1.22870342,-100,-100,-0.028578555,519.3497698,5.812145399,1824.839278,0.1369806,-0.021894187,-0.028578555,6.773866309,2.450603038,-100,-100,-0.751720597,852.2038761,571.6639342,-52.31416445,0,0
5/31/2016,567.5048323,4.148875891,2705.352826,1,0.940234421,-0.58065324,3.296363035,1.221568914,-100,-100,0.61009203,521.7206746,5.736896296,1921.431624,0.1346803,2.705816883,0.61009203,6.957154728,2.465553972,-100,-100,1.190745269,783.9212016,567.5048323,-45.78415767,0,0
6/30/2016,590.2338619,4.21891831,2680.96873,1,2.676756371,2.577603761,3.384598643,1.25305612,-100,-100,2.592922699,520.9046236,5.836825522,1883.03377,0.134030888,2.903120484,2.592922699,7.159129312,2.529483881,-100,-100,0.015318937,797.9349599,590.2338619,-69.32923827,0,0
7/29/2016,532.677217,4.047761683,2661.153306,1,2.063771216,2.49395314,3.454449015,1.284306753,-100,-100,3.054087929,485.7475678,5.964610021,1897.559048,0.130092285,2.478082407,3.054087929,7.336538436,2.606736543,-100,-100,0.560134789,763.5942585,532.677217,-46.92964916,0,0
8/31/2016,488.4093102,3.978632937,2680.608397,1,0.677824304,0.551471871,3.47786411,1.291389343,-100,-100,1.098295524,439.6540507,6.015456124,1898.293817,0.131294736,1.018886601,1.098295524,7.411289443,2.635366213,-100,-100,0.546823653,782.31458,488.4093102,-48.75525948,0,0
,,,,,,,,,,,0,,,,,,,,,,,,,,,,
